file_full_path,file_base_name,parsed_designation,parsed_product_name,parsed_commercial_measure,parsed_accessory_text,parsed_line,parsed_special_label,match_count,matched_reference_id,matched_family_code,matched_reference_code,existing_isometric_asset_id,existing_isometric_path,action,notes
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VBAN\Mueble elevado Vitelli LVM 63X48.svg,Mueble elevado Vitelli LVM 63X48,ELEVADO,Vitelli,63X48,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble elevado Vitelli LVM | 63X48 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VBAN\Mueble elevado Vitelli LVM 79x48.svg,Mueble elevado Vitelli LVM 79x48,ELEVADO,Vitelli,79X48,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble elevado Vitelli LVM | 79X48 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VBAN\Mueble elevado Vitelli LVM 94x48.svg,Mueble elevado Vitelli LVM 94x48,ELEVADO,Vitelli,94X48,NA,NA,NA,1,c45f6d3b-1bc8-44a0-ab67-a5119a592ab0,BAN12,0049,,,WOULD_APPLY,mode=loose_base_single_accessory; would_update_refs=1; would_overwrite_refs=0; would_skip_refs=0
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VBAN\Mueble elevado Zacura LVM 63X48.svg,Mueble elevado Zacura LVM 63X48,ELEVADO,Zacura,63X48,NA,NA,NA,2,0b7955d2-f29c-469c-8c0d-a644a6fbf35e,BAN12,0091,,,WOULD_APPLY,mode=loose_base_single_accessory; would_update_refs=2; would_overwrite_refs=0; would_skip_refs=0
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VBAN\Mueble elevevado Tiziano LVM 63X48.svg,Mueble elevevado Tiziano LVM 63X48,NA,Tiziano,63X48,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble elevevado Tiziano LVM | 63X48 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VBAN\Mueble soporte Godai LVM 48X43.svg,Mueble soporte Godai LVM 48X43,NA,Godai,48X43,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble soporte Godai LVM | 48X43 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VBAN\Mueble soporte y estructura Godai LVM 63x48.svg,Mueble soporte y estructura Godai LVM 63x48,NA,Godai,63X48,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble soporte y estructura Godai LVM | 63X48 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VBAN\Mueble soporte y estructura Godai LVM 79X48.svg,Mueble soporte y estructura Godai LVM 79X48,NA,Godai,79X48,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble soporte y estructura Godai LVM | 79X48 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VBAN\Mueble tapa Vessel LVM 63X48.svg,Mueble tapa Vessel LVM 63X48,NA,Vessel,63X48,NA,NA,NA,1,6cf7bb72-0685-4908-85ba-7e680e894a69,BAN31,0001,,,WOULD_APPLY,mode=strict; would_update_refs=1; would_overwrite_refs=0; would_skip_refs=0
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Exhibidor Kit para lavamanos VEXH modulo 1X1M.svg,Exhibidor Kit para lavamanos VEXH modulo 1X1M,NA,modulo,1X1,M,NA,NA,0,,,,,,NO_MATCH,raw_parts=Exhibidor Kit para lavamanos VEXH modulo | 1X1 | M
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor 100cm VEXH - LVP 100X70CM sin perforacion.svg,Mueble entrepaño para exhibidor 100cm VEXH - LVP 100X70CM sin perforacion,NA,LVP,100X70,sin perforacion,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor 100cm VEXH - LVP | 100X70 | sin perforacion
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor 100CM VEXH - LVR 46X51CM.svg,Mueble entrepaño para exhibidor 100CM VEXH - LVR 46X51CM,NA,LVR,46X51,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor 100CM VEXH - LVR | 46X51 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor 60CM VEXH - LVM 40X30.svg,Mueble entrepaño para exhibidor 60CM VEXH - LVM 40X30,NA,VEXH,40X30,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor 60CM VEXH - LVM | 40X30 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor 60CM VEXH - LVM 48X38CM.svg,Mueble entrepaño para exhibidor 60CM VEXH - LVM 48X38CM,NA,VEXH,48X38,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor 60CM VEXH - LVM | 48X38 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor 60CM VEXH - LVM 48X43.svg,Mueble entrepaño para exhibidor 60CM VEXH - LVM 48X43,NA,VEXH,48X43,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor 60CM VEXH - LVM | 48X43 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor 60CM VEXH - LVR 46X51CM.svg,Mueble entrepaño para exhibidor 60CM VEXH - LVR 46X51CM,NA,LVR,46X51,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor 60CM VEXH - LVR | 46X51 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor VEXH - LVM Igazu x2.svg,Mueble entrepaño para exhibidor VEXH - LVM Igazu x2,,,,,,,0,,,,,,SKIP,parse_failed: expected at least 3 parts (designation/name/measure).
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor VEXH - LVP 84X56CM.svg,Mueble entrepaño para exhibidor VEXH - LVP 84X56CM,NA,LVP,84X56,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor VEXH - LVP | 84X56 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor VEXH - LVR 4651CM + LVT 46X35CM.svg,Mueble entrepaño para exhibidor VEXH - LVR 4651CM + LVT 46X35CM,NA,LVT,46X35,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor VEXH - LVR 4651CM + LVT | 46X35 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor VEXH - LVR 46X51CM.svg,Mueble entrepaño para exhibidor VEXH - LVR 46X51CM,NA,LVR,46X51,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor VEXH - LVR | 46X51 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor VEXH - LVR 48X60CM.svg,Mueble entrepaño para exhibidor VEXH - LVR 48X60CM,NA,LVR,48X60,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor VEXH - LVR | 48X60 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor VEXH - LVR 50X50CM.svg,Mueble entrepaño para exhibidor VEXH - LVR 50X50CM,NA,LVR,50X50,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor VEXH - LVR | 50X50 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor VEXH - LVR 60X60CM.svg,Mueble entrepaño para exhibidor VEXH - LVR 60X60CM,NA,LVR,60X60,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor VEXH - LVR | 60X60 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor VEXH - LVR 70X60CM.svg,Mueble entrepaño para exhibidor VEXH - LVR 70X60CM,NA,LVR,70X60,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor VEXH - LVR | 70X60 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor VEXH - LVR 80X60CM.svg,Mueble entrepaño para exhibidor VEXH - LVR 80X60CM,NA,LVR,80X60,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor VEXH - LVR | 80X60 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor VEXH - LVR 90X60CM.svg,Mueble entrepaño para exhibidor VEXH - LVR 90X60CM,NA,LVR,90X60,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor VEXH - LVR | 90X60 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor VEXH-LVP 63X51CM.svg,Mueble entrepaño para exhibidor VEXH-LVP 63X51CM,NA,VEXHLVP,63X51,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor VEXH-LVP | 63X51 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepaño para exhibidor VHEX - LVP 48X51CM.svg,Mueble entrepaño para exhibidor VHEX - LVP 48X51CM,NA,LVP,48X51,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepaño para exhibidor VHEX - LVP | 48X51 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble entrepañp para exhibidor 100CM VEXH - LVP 100X70CM sin perforacion.svg,Mueble entrepañp para exhibidor 100CM VEXH - LVP 100X70CM sin perforacion,NA,LVP,100X70,sin perforacion,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble entrepañp para exhibidor 100CM VEXH - LVP | 100X70 | sin perforacion
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble estructura general para exhibidor auntoportante 80CM VEXH - LVM-LVR pop especial.svg,Mueble estructura general para exhibidor auntoportante 80CM VEXH - LVM-LVR pop especial,,,,,,,0,,,,,,SKIP,parse_failed: expected at least 3 parts (designation/name/measure).
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble estructura general para exhibidor autoportante 100CM VEXH - LVP-LVR.svg,Mueble estructura general para exhibidor autoportante 100CM VEXH - LVP-LVR,,,,,,,0,,,,,,SKIP,parse_failed: expected at least 3 parts (designation/name/measure).
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble estructura general para exhibidor autoportante 60CM VEXH - LVM-LVR pop generico.svg,Mueble estructura general para exhibidor autoportante 60CM VEXH - LVM-LVR pop generico,,,,,,,0,,,,,,SKIP,parse_failed: expected at least 3 parts (designation/name/measure).
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble estructura general para exhibidor autoportante 60CM VEXH - LVM-LVR.svg,Mueble estructura general para exhibidor autoportante 60CM VEXH - LVM-LVR,,,,,,,0,,,,,,SKIP,parse_failed: expected at least 3 parts (designation/name/measure).
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble estructura general para exhibidor autoportante VEXH - LVM-LVR especial.svg,Mueble estructura general para exhibidor autoportante VEXH - LVM-LVR especial,,,,,,,0,,,,,,SKIP,parse_failed: expected at least 3 parts (designation/name/measure).
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble estructura general para exhibidor VEXH - LVP especial.svg,Mueble estructura general para exhibidor VEXH - LVP especial,,,,,,,0,,,,,,SKIP,parse_failed: expected at least 3 parts (designation/name/measure).
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble estructura general para exhibidor VEXH - LVR especial.svg,Mueble estructura general para exhibidor VEXH - LVR especial,,,,,,,0,,,,,,SKIP,parse_failed: expected at least 3 parts (designation/name/measure).
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble estructura general para exhibidor VEXH - LVR generico.svg,Mueble estructura general para exhibidor VEXH - LVR generico,,,,,,,0,,,,,,SKIP,parse_failed: expected at least 3 parts (designation/name/measure).
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble estructura para exhibidor VEXH - LVP generico.svg,Mueble estructura para exhibidor VEXH - LVP generico,,,,,,,0,,,,,,SKIP,parse_failed: expected at least 3 parts (designation/name/measure).
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble para exhibidor doble VEXH - LVM 115X135CM.svg,Mueble para exhibidor doble VEXH - LVM 115X135CM,NA,VEXH,115X135,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para exhibidor doble VEXH - LVM | 115X135 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble para exhibidor Kits VEXH - LVM 1X1.svg,Mueble para exhibidor Kits VEXH - LVM 1X1,NA,VEXH,1X1,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para exhibidor Kits VEXH - LVM | 1X1 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble para exhibidor mesones auntoportante VEXH 120X55CM-150X60CM-180X60- generico.svg,Mueble para exhibidor mesones auntoportante VEXH 120X55CM-150X60CM-180X60- generico,NA,VEXH,180X60,- generico,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para exhibidor mesones auntoportante VEXH 120X55CM-150X60CM- | 180X60 | - generico
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble para exhibidor sencillo VEXH - LVM 115X135CM.svg,Mueble para exhibidor sencillo VEXH - LVM 115X135CM,NA,VEXH,115X135,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para exhibidor sencillo VEXH - LVM | 115X135 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble para exhibidor vertical VEXH LVR-LVP.svg,Mueble para exhibidor vertical VEXH LVR-LVP,,,,,,,0,,,,,,SKIP,parse_failed: expected at least 3 parts (designation/name/measure).
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VEXH\Mueble para exhibidor VEXH - LVM 48X43.svg,Mueble para exhibidor VEXH - LVM 48X43,NA,VEXH,48X43,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para exhibidor VEXH - LVM | 48X43 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Lavarropas PRO derecho 140X60.svg,Lavarropas PRO derecho 140X60,NA,derecho,140X60,NA,PRO,NA,0,,,,,,NO_MATCH,raw_parts=Lavarropas PRO derecho | 140X60 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble auxiliar para lavatrapero Pro VROP 46x36CM.svg,Mueble auxiliar para lavatrapero Pro VROP 46x36CM,NA,VROP,46X36,NA,PRO,NA,0,,,,,,NO_MATCH,raw_parts=Mueble auxiliar para lavatrapero Pro VROP | 46X36 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble barra para lavarropas Pro VROP 140X60CM Ctolvas.svg,Mueble barra para lavarropas Pro VROP 140X60CM Ctolvas,NA,VROP,140X60,Ctolvas,PRO,NA,0,,,,,,NO_MATCH,raw_parts=Mueble barra para lavarropas Pro VROP | 140X60 | Ctolvas
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble elevado para lavarropas Kub VROP 46X51CM.svg,Mueble elevado para lavarropas Kub VROP 46X51CM,ELEVADO,VROP,46X51,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble elevado para lavarropas Kub VROP | 46X51 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble elevado para lavarropas Kub VROP 55X50CM.svg,Mueble elevado para lavarropas Kub VROP 55X50CM,ELEVADO,VROP,55X50,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble elevado para lavarropas Kub VROP | 55X50 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble elevado para lavarropas Kub VROP 60X60CM.svg,Mueble elevado para lavarropas Kub VROP 60X60CM,ELEVADO,VROP,60X60,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble elevado para lavarropas Kub VROP | 60X60 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble elevado para lavarropas Pro VROP 30CM.svg,Mueble elevado para lavarropas Pro VROP 30CM,,,,,,,0,,,,,,SKIP,parse_failed: expected at least 3 parts (designation/name/measure).
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble elevado para lavarropas Pro VROP 70CM.svg,Mueble elevado para lavarropas Pro VROP 70CM,,,,,,,0,,,,,,SKIP,parse_failed: expected at least 3 parts (designation/name/measure).
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble elevado para lavarropas Pro VROP 75CM.svg,Mueble elevado para lavarropas Pro VROP 75CM,,,,,,,0,,,,,,SKIP,parse_failed: expected at least 3 parts (designation/name/measure).
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble elvevado para lavarropas Kub VROP 50X50CM.svg,Mueble elvevado para lavarropas Kub VROP 50X50CM,NA,VROP,50X50,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble elvevado para lavarropas Kub VROP | 50X50 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble para lavaropas VROP 40x35CM.svg,Mueble para lavaropas VROP 40x35CM,NA,VROP,40X35,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para lavaropas VROP | 40X35 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble para lavaropas VROP 46X51CM.svg,Mueble para lavaropas VROP 46X51CM,NA,VROP,46X51,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para lavaropas VROP | 46X51 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble para lavarropas Pro VROP 100X60CM.svg,Mueble para lavarropas Pro VROP 100X60CM,NA,VROP,100X60,NA,PRO,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para lavarropas Pro VROP | 100X60 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble para lavarropas Pro VROP 140X60CM para lavadora.svg,Mueble para lavarropas Pro VROP 140X60CM para lavadora,NA,VROP,140X60,para lavadora,PRO,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para lavarropas Pro VROP | 140X60 | para lavadora
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble para lavarropas Pro VROP 140X60CM.svg,Mueble para lavarropas Pro VROP 140X60CM,NA,VROP,140X60,NA,PRO,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para lavarropas Pro VROP | 140X60 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble para lavarropas Pro VROP 60X60CM.svg,Mueble para lavarropas Pro VROP 60X60CM,NA,VROP,60X60,NA,PRO,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para lavarropas Pro VROP | 60X60 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble para lavarropas VROP 46X51CM sin manijas.svg,Mueble para lavarropas VROP 46X51CM sin manijas,NA,VROP,46X51,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para lavarropas VROP | 46X51 | sin manijas
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble para lavarropas VROP 46X51CM sin puertas.svg,Mueble para lavarropas VROP 46X51CM sin puertas,NA,VROP,46X51,sin puertas,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para lavarropas VROP | 46X51 | sin puertas
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble para lavarropas VROP 48X51CM.svg,Mueble para lavarropas VROP 48X51CM,NA,VROP,48X51,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para lavarropas VROP | 48X51 | 
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble para lavarropas VROP 48X60CM sin manijas.svg,Mueble para lavarropas VROP 48X60CM sin manijas,NA,VROP,48X60,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para lavarropas VROP | 48X60 | sin manijas
C:\Users\oswaldo.rivera\FIRPLAK SA\FIRPLAK - I+D - Documentos\Documentos técnicos productos\Proyecto IA - Documentacion automatica\Isometricos\Muebles VROP\Mueble para lavarropas VROP 48x60CM.svg,Mueble para lavarropas VROP 48x60CM,NA,VROP,48X60,NA,NA,NA,0,,,,,,NO_MATCH,raw_parts=Mueble para lavarropas VROP | 48X60 | 
